indexDados;codigNomeMateria;codigoTurma;ano;semestre;professor;cargahoraria;horario;vagasOfertadas;vagasOcupadas;local;horarioSeparado;percDisciplina;salaSeparada;predio;lotacao;percOcupacaoReal;percOcupacaoTotal
1275;FGA0258 - INSTRUMENTAÇÃO BIOMÉDICA 2;1;2022;2;EULER DE VILHENA GARCIA;60h;35M34;45;2;FGA - SALA S5;3M3;;S5;UAC;45.0;;
1276;FGA0258 - INSTRUMENTAÇÃO BIOMÉDICA 2;1;2022;2;EULER DE VILHENA GARCIA;60h;35M34;45;2;FGA - SALA S5;3M4;;S5;UAC;45.0;;
1277;FGA0258 - INSTRUMENTAÇÃO BIOMÉDICA 2;1;2022;2;EULER DE VILHENA GARCIA;60h;35M34;45;2;FGA - SALA S5;5M3;;S5;UAC;45.0;;
1278;FGA0258 - INSTRUMENTAÇÃO BIOMÉDICA 2;1;2022;2;EULER DE VILHENA GARCIA;60h;35M34;45;2;FGA - SALA S5;5M4;;S5;UAC;45.0;;
1279;FGA0259 - MODELAGEM DE SISTEMAS BIOLÓGICOS;1;2022;2;CRISTIANO JACQUES MIOSSO RODRIGUES MENDES;60h;46T23;25;18;FGA - SALA S5;4T2;;S5;UAC;45.0;;
1280;FGA0259 - MODELAGEM DE SISTEMAS BIOLÓGICOS;1;2022;2;CRISTIANO JACQUES MIOSSO RODRIGUES MENDES;60h;46T23;25;18;FGA - SALA S5;4T3;;S5;UAC;45.0;;
1281;FGA0259 - MODELAGEM DE SISTEMAS BIOLÓGICOS;1;2022;2;CRISTIANO JACQUES MIOSSO RODRIGUES MENDES;60h;46T23;25;18;FGA - SALA S5;6T2;;S5;UAC;45.0;;
1282;FGA0259 - MODELAGEM DE SISTEMAS BIOLÓGICOS;1;2022;2;CRISTIANO JACQUES MIOSSO RODRIGUES MENDES;60h;46T23;25;18;FGA - SALA S5;6T3;;S5;UAC;45.0;;
1283;FGA0261 - TÓPICOS ESPECIAIS EM ELETRONICA;1;2022;2;DANIEL MAURICIO MUNOZ ARBOLEDA;60h;6T2345;12;6;FGA - SALA I8 / MOCAP;6T2;;I8;UAC;45.0;;
1284;FGA0261 - TÓPICOS ESPECIAIS EM ELETRONICA;1;2022;2;DANIEL MAURICIO MUNOZ ARBOLEDA;60h;6T2345;12;6;FGA - SALA I8 / MOCAP;6T3;;I8;UAC;45.0;;
1285;FGA0261 - TÓPICOS ESPECIAIS EM ELETRONICA;1;2022;2;DANIEL MAURICIO MUNOZ ARBOLEDA;60h;6T2345;12;6;FGA - SALA I8 / MOCAP;6T4;;I8;UAC;45.0;;
1286;FGA0261 - TÓPICOS ESPECIAIS EM ELETRONICA;1;2022;2;DANIEL MAURICIO MUNOZ ARBOLEDA;60h;6T2345;12;6;FGA - SALA I8 / MOCAP;6T5;;I8;UAC;45.0;;
1287;FGA0261 - TÓPICOS ESPECIAIS EM ELETRONICA;1;2022;2;DANIEL MAURICIO MUNOZ ARBOLEDA;60h;6T2345;12;6;FGA - SALA I8 / MOCAP;6T2;;Mocap;UED;60.0;;
1288;FGA0261 - TÓPICOS ESPECIAIS EM ELETRONICA;1;2022;2;DANIEL MAURICIO MUNOZ ARBOLEDA;60h;6T2345;12;6;FGA - SALA I8 / MOCAP;6T3;;Mocap;UED;60.0;;
1289;FGA0261 - TÓPICOS ESPECIAIS EM ELETRONICA;1;2022;2;DANIEL MAURICIO MUNOZ ARBOLEDA;60h;6T2345;12;6;FGA - SALA I8 / MOCAP;6T4;;Mocap;UED;60.0;;
1290;FGA0261 - TÓPICOS ESPECIAIS EM ELETRONICA;1;2022;2;DANIEL MAURICIO MUNOZ ARBOLEDA;60h;6T2345;12;6;FGA - SALA I8 / MOCAP;6T5;;Mocap;UED;60.0;;
1291;FGA0262 - TRANSMISSÃO E DISTRIBUIÇÃO DE ENERGIA ELÉTRICA;1;2022;2;LOANA NUNES VELASCO;75h;4M345 6M34;40;10;FGA - SALA I3 / SALA S6 / LAB ELETR;4M3;;I3;UAC;60.0;;
1292;FGA0262 - TRANSMISSÃO E DISTRIBUIÇÃO DE ENERGIA ELÉTRICA;1;2022;2;LOANA NUNES VELASCO;75h;4M345 6M34;40;10;FGA - SALA I3 / SALA S6 / LAB ELETR;4M4;;I3;UAC;60.0;;
1293;FGA0262 - TRANSMISSÃO E DISTRIBUIÇÃO DE ENERGIA ELÉTRICA;1;2022;2;LOANA NUNES VELASCO;75h;4M345 6M34;40;10;FGA - SALA I3 / SALA S6 / LAB ELETR;4M5;;I3;UAC;60.0;;
1294;FGA0262 - TRANSMISSÃO E DISTRIBUIÇÃO DE ENERGIA ELÉTRICA;1;2022;2;LOANA NUNES VELASCO;75h;4M345 6M34;40;10;FGA - SALA I3 / SALA S6 / LAB ELETR;6M3;;I3;UAC;60.0;;
1295;FGA0262 - TRANSMISSÃO E DISTRIBUIÇÃO DE ENERGIA ELÉTRICA;1;2022;2;LOANA NUNES VELASCO;75h;4M345 6M34;40;10;FGA - SALA I3 / SALA S6 / LAB ELETR;6M4;;I3;UAC;60.0;;
1296;FGA0262 - TRANSMISSÃO E DISTRIBUIÇÃO DE ENERGIA ELÉTRICA;1;2022;2;LOANA NUNES VELASCO;75h;4M345 6M34;40;10;FGA - SALA I3 / SALA S6 / LAB ELETR;4M3;;S6;UAC;60.0;;
1297;FGA0262 - TRANSMISSÃO E DISTRIBUIÇÃO DE ENERGIA ELÉTRICA;1;2022;2;LOANA NUNES VELASCO;75h;4M345 6M34;40;10;FGA - SALA I3 / SALA S6 / LAB ELETR;4M4;;S6;UAC;60.0;;
1298;FGA0262 - TRANSMISSÃO E DISTRIBUIÇÃO DE ENERGIA ELÉTRICA;1;2022;2;LOANA NUNES VELASCO;75h;4M345 6M34;40;10;FGA - SALA I3 / SALA S6 / LAB ELETR;4M5;;S6;UAC;60.0;;
1299;FGA0262 - TRANSMISSÃO E DISTRIBUIÇÃO DE ENERGIA ELÉTRICA;1;2022;2;LOANA NUNES VELASCO;75h;4M345 6M34;40;10;FGA - SALA I3 / SALA S6 / LAB ELETR;6M3;;S6;UAC;60.0;;
1300;FGA0262 - TRANSMISSÃO E DISTRIBUIÇÃO DE ENERGIA ELÉTRICA;1;2022;2;LOANA NUNES VELASCO;75h;4M345 6M34;40;10;FGA - SALA I3 / SALA S6 / LAB ELETR;6M4;;S6;UAC;60.0;;
1301;FGA0262 - TRANSMISSÃO E DISTRIBUIÇÃO DE ENERGIA ELÉTRICA;1;2022;2;LOANA NUNES VELASCO;75h;4M345 6M34;40;10;FGA - SALA I3 / SALA S6 / LAB ELETR;4M3;;Lab.Eletr.;UED;20.0;;
1302;FGA0262 - TRANSMISSÃO E DISTRIBUIÇÃO DE ENERGIA ELÉTRICA;1;2022;2;LOANA NUNES VELASCO;75h;4M345 6M34;40;10;FGA - SALA I3 / SALA S6 / LAB ELETR;4M4;;Lab.Eletr.;UED;20.0;;
1303;FGA0262 - TRANSMISSÃO E DISTRIBUIÇÃO DE ENERGIA ELÉTRICA;1;2022;2;LOANA NUNES VELASCO;75h;4M345 6M34;40;10;FGA - SALA I3 / SALA S6 / LAB ELETR;4M5;;Lab.Eletr.;UED;20.0;;
1304;FGA0262 - TRANSMISSÃO E DISTRIBUIÇÃO DE ENERGIA ELÉTRICA;1;2022;2;LOANA NUNES VELASCO;75h;4M345 6M34;40;10;FGA - SALA I3 / SALA S6 / LAB ELETR;6M3;;Lab.Eletr.;UED;20.0;;
1305;FGA0262 - TRANSMISSÃO E DISTRIBUIÇÃO DE ENERGIA ELÉTRICA;1;2022;2;LOANA NUNES VELASCO;75h;4M345 6M34;40;10;FGA - SALA I3 / SALA S6 / LAB ELETR;6M4;;Lab.Eletr.;UED;20.0;;
1306;FGA0265 - ECONOMIA DE ENERGIA;1;2022;2;PAULA MEYER SOARES;60h;35M12;45;33;FGA - SALA S5;3M1;;S5;UAC;45.0;;
1307;FGA0265 - ECONOMIA DE ENERGIA;1;2022;2;PAULA MEYER SOARES;60h;35M12;45;33;FGA - SALA S5;3M2;;S5;UAC;45.0;;
1308;FGA0265 - ECONOMIA DE ENERGIA;1;2022;2;PAULA MEYER SOARES;60h;35M12;45;33;FGA - SALA S5;5M1;;S5;UAC;45.0;;
1309;FGA0265 - ECONOMIA DE ENERGIA;1;2022;2;PAULA MEYER SOARES;60h;35M12;45;33;FGA - SALA S5;5M2;;S5;UAC;45.0;;
1310;FGA0266 - ACÚSTICA E VIBRAÇÕES VEICULARES;1;2022;2;MARIA ALZIRA DE ARAUJO NUNES;60h;35M12;15;12;FGA - SALA MULTIUSO;3M1;;Multi.;UAC;25.0;;
1311;FGA0266 - ACÚSTICA E VIBRAÇÕES VEICULARES;1;2022;2;MARIA ALZIRA DE ARAUJO NUNES;60h;35M12;15;12;FGA - SALA MULTIUSO;3M2;;Multi.;UAC;25.0;;
1312;FGA0266 - ACÚSTICA E VIBRAÇÕES VEICULARES;1;2022;2;MARIA ALZIRA DE ARAUJO NUNES;60h;35M12;15;12;FGA - SALA MULTIUSO;5M1;;Multi.;UAC;25.0;;
1313;FGA0266 - ACÚSTICA E VIBRAÇÕES VEICULARES;1;2022;2;MARIA ALZIRA DE ARAUJO NUNES;60h;35M12;15;12;FGA - SALA MULTIUSO;5M2;;Multi.;UAC;25.0;;
1314;FGA0267 - PROJETO DE ESTRUTURAS DE VEICULOS;1;2022;2;HENRIQUE GOMES DE MOURA;60h;24T23;60;4;FGA - SALA I3;2T2;;I3;UAC;60.0;;
1315;FGA0267 - PROJETO DE ESTRUTURAS DE VEICULOS;1;2022;2;HENRIQUE GOMES DE MOURA;60h;24T23;60;4;FGA - SALA I3;2T3;;I3;UAC;60.0;;
1316;FGA0267 - PROJETO DE ESTRUTURAS DE VEICULOS;1;2022;2;HENRIQUE GOMES DE MOURA;60h;24T23;60;4;FGA - SALA I3;4T2;;I3;UAC;60.0;;
1317;FGA0267 - PROJETO DE ESTRUTURAS DE VEICULOS;1;2022;2;HENRIQUE GOMES DE MOURA;60h;24T23;60;4;FGA - SALA I3;4T3;;I3;UAC;60.0;;
1318;FGA0268 - ANÁLISE DINÂMICA MÉTODOS DOS ELEMENTOS FINITOS;1;2022;2;SUZANA MOREIRA AVILA;60h;46M12;10;2;SALA MULTIUSO - FGA;4M1;;Multi.;UAC;25.0;;
1319;FGA0268 - ANÁLISE DINÂMICA MÉTODOS DOS ELEMENTOS FINITOS;1;2022;2;SUZANA MOREIRA AVILA;60h;46M12;10;2;SALA MULTIUSO - FGA;4M2;;Multi.;UAC;25.0;;
1320;FGA0268 - ANÁLISE DINÂMICA MÉTODOS DOS ELEMENTOS FINITOS;1;2022;2;SUZANA MOREIRA AVILA;60h;46M12;10;2;SALA MULTIUSO - FGA;6M1;;Multi.;UAC;25.0;;
1321;FGA0268 - ANÁLISE DINÂMICA MÉTODOS DOS ELEMENTOS FINITOS;1;2022;2;SUZANA MOREIRA AVILA;60h;46M12;10;2;SALA MULTIUSO - FGA;6M2;;Multi.;UAC;25.0;;
1322;FGA0270 - SISTEMAS HIDRÁULICOS E PNEUMÁTICOS;1;2022;2;ANDRE MURILO DE ALMEIDA PINTO;60h;24T23;8;2;FGA - SALA LAB SHP;2T2;;Cont-8-SHP;;;;
1323;FGA0270 - SISTEMAS HIDRÁULICOS E PNEUMÁTICOS;1;2022;2;ANDRE MURILO DE ALMEIDA PINTO;60h;24T23;8;2;FGA - SALA LAB SHP;2T3;;Cont-8-SHP;;;;
1324;FGA0270 - SISTEMAS HIDRÁULICOS E PNEUMÁTICOS;1;2022;2;ANDRE MURILO DE ALMEIDA PINTO;60h;24T23;8;2;FGA - SALA LAB SHP;4T2;;Cont-8-SHP;;;;
1325;FGA0270 - SISTEMAS HIDRÁULICOS E PNEUMÁTICOS;1;2022;2;ANDRE MURILO DE ALMEIDA PINTO;60h;24T23;8;2;FGA - SALA LAB SHP;4T3;;Cont-8-SHP;;;;
1326;FGA0270 - SISTEMAS HIDRÁULICOS E PNEUMÁTICOS;2;2022;2;ANDRE MURILO DE ALMEIDA PINTO;60h;4M5 2T23 4T1;8;0;FGA - SALA LAB SHP;4M5;;Cont-8-SHP;;;;
1327;FGA0270 - SISTEMAS HIDRÁULICOS E PNEUMÁTICOS;2;2022;2;ANDRE MURILO DE ALMEIDA PINTO;60h;4M5 2T23 4T1;8;0;FGA - SALA LAB SHP;2T2;;Cont-8-SHP;;;;
1328;FGA0270 - SISTEMAS HIDRÁULICOS E PNEUMÁTICOS;2;2022;2;ANDRE MURILO DE ALMEIDA PINTO;60h;4M5 2T23 4T1;8;0;FGA - SALA LAB SHP;2T3;;Cont-8-SHP;;;;
1329;FGA0270 - SISTEMAS HIDRÁULICOS E PNEUMÁTICOS;2;2022;2;ANDRE MURILO DE ALMEIDA PINTO;60h;4M5 2T23 4T1;8;0;FGA - SALA LAB SHP;4T1;;Cont-8-SHP;;;;
1330;FGA0273 - MELHORIA DE PROCESSOS DE SOFTWARE;1;2022;2;CRISTIANE SOARES RAMOS;60h;35T23;60;21;FGA - SALA S7;3T2;;S7;UAC;60.0;;
1331;FGA0273 - MELHORIA DE PROCESSOS DE SOFTWARE;1;2022;2;CRISTIANE SOARES RAMOS;60h;35T23;60;21;FGA - SALA S7;3T3;;S7;UAC;60.0;;
1332;FGA0273 - MELHORIA DE PROCESSOS DE SOFTWARE;1;2022;2;CRISTIANE SOARES RAMOS;60h;35T23;60;21;FGA - SALA S7;5T2;;S7;UAC;60.0;;
1333;FGA0273 - MELHORIA DE PROCESSOS DE SOFTWARE;1;2022;2;CRISTIANE SOARES RAMOS;60h;35T23;60;21;FGA - SALA S7;5T3;;S7;UAC;60.0;;
1334;FGA0274 - PRODUTIVIDADE E PROFISSIONALISMO EM ENGENHARIA DE SOFTWARE;1;2022;2;WANDER CLEBER MARIA PEREIRA DA SILVA;60h;24T23;45;19;FGA - SALA S8;2T2;;S8;UAC;45.0;;
1335;FGA0274 - PRODUTIVIDADE E PROFISSIONALISMO EM ENGENHARIA DE SOFTWARE;1;2022;2;WANDER CLEBER MARIA PEREIRA DA SILVA;60h;24T23;45;19;FGA - SALA S8;2T3;;S8;UAC;45.0;;
1336;FGA0274 - PRODUTIVIDADE E PROFISSIONALISMO EM ENGENHARIA DE SOFTWARE;1;2022;2;WANDER CLEBER MARIA PEREIRA DA SILVA;60h;24T23;45;19;FGA - SALA S8;4T2;;S8;UAC;45.0;;
1337;FGA0274 - PRODUTIVIDADE E PROFISSIONALISMO EM ENGENHARIA DE SOFTWARE;1;2022;2;WANDER CLEBER MARIA PEREIRA DA SILVA;60h;24T23;45;19;FGA - SALA S8;4T3;;S8;UAC;45.0;;
1338;FGA0275 - ENGENHARIA DE SOFTWARE EXPERIMENTAL;1;2022;2;REJANE MARIA DA COSTA FIGUEIREDO;60h;35M34;45;23;FGA - SALA S8;3M3;;S8;UAC;45.0;;
1339;FGA0275 - ENGENHARIA DE SOFTWARE EXPERIMENTAL;1;2022;2;REJANE MARIA DA COSTA FIGUEIREDO;60h;35M34;45;23;FGA - SALA S8;3M4;;S8;UAC;45.0;;
1340;FGA0275 - ENGENHARIA DE SOFTWARE EXPERIMENTAL;1;2022;2;REJANE MARIA DA COSTA FIGUEIREDO;60h;35M34;45;23;FGA - SALA S8;5M3;;S8;UAC;45.0;;
1341;FGA0275 - ENGENHARIA DE SOFTWARE EXPERIMENTAL;1;2022;2;REJANE MARIA DA COSTA FIGUEIREDO;60h;35M34;45;23;FGA - SALA S8;5M4;;S8;UAC;45.0;;
1342;FGA0278 - QUALIDADE DE SOFTWARE 1;1;2022;2;CRISTIANE SOARES RAMOS;60h;35M34;60;53;FGA - SALA S7;3M3;;S7;UAC;60.0;;
1343;FGA0278 - QUALIDADE DE SOFTWARE 1;1;2022;2;CRISTIANE SOARES RAMOS;60h;35M34;60;53;FGA - SALA S7;3M4;;S7;UAC;60.0;;
1344;FGA0278 - QUALIDADE DE SOFTWARE 1;1;2022;2;CRISTIANE SOARES RAMOS;60h;35M34;60;53;FGA - SALA S7;5M3;;S7;UAC;60.0;;
1345;FGA0278 - QUALIDADE DE SOFTWARE 1;1;2022;2;CRISTIANE SOARES RAMOS;60h;35M34;60;53;FGA - SALA S7;5M4;;S7;UAC;60.0;;
1346;FGA0278 - QUALIDADE DE SOFTWARE 1;2;2022;2;RICARDO AJAX DIAS KOSLOSKI;60h;35T6 35N1;40;20;FGA - SALA I7;3T6;;I7;UAC;40.0;;
1347;FGA0278 - QUALIDADE DE SOFTWARE 1;2;2022;2;RICARDO AJAX DIAS KOSLOSKI;60h;35T6 35N1;40;20;FGA - SALA I7;5T6;;I7;UAC;40.0;;
1348;FGA0278 - QUALIDADE DE SOFTWARE 1;2;2022;2;RICARDO AJAX DIAS KOSLOSKI;60h;35T6 35N1;40;20;FGA - SALA I7;3N1;;I7;UAC;40.0;;
1349;FGA0278 - QUALIDADE DE SOFTWARE 1;2;2022;2;RICARDO AJAX DIAS KOSLOSKI;60h;35T6 35N1;40;20;FGA - SALA I7;5N1;;I7;UAC;40.0;;
1350;FGA0281 - SISTEMAS DE PROPULSÃO LIQUIDA;1;2022;2;ARTUR ELIAS DE MORAIS BERTOLDI;60h;46M5 46T1;40;5;FGA - SALA I-5;4M5;;I5;UAC;45.0;;
1351;FGA0281 - SISTEMAS DE PROPULSÃO LIQUIDA;1;2022;2;ARTUR ELIAS DE MORAIS BERTOLDI;60h;46M5 46T1;40;5;FGA - SALA I-5;6M5;;I5;UAC;45.0;;
1352;FGA0281 - SISTEMAS DE PROPULSÃO LIQUIDA;1;2022;2;ARTUR ELIAS DE MORAIS BERTOLDI;60h;46M5 46T1;40;5;FGA - SALA I-5;4T1;;I5;UAC;45.0;;
1353;FGA0281 - SISTEMAS DE PROPULSÃO LIQUIDA;1;2022;2;ARTUR ELIAS DE MORAIS BERTOLDI;60h;46M5 46T1;40;5;FGA - SALA I-5;6T1;;I5;UAC;45.0;;
1354;FGA0282 - FUNDAMENTOS DO PROJETO DE AERONAVES;1;2022;2;POLLIANA CANDIDA OLIVEIRA MARTINS;60h;46T23;15;9;FGA - SALA MULTIUSO;4T2;;Multi.;UAC;25.0;;
1355;FGA0282 - FUNDAMENTOS DO PROJETO DE AERONAVES;1;2022;2;POLLIANA CANDIDA OLIVEIRA MARTINS;60h;46T23;15;9;FGA - SALA MULTIUSO;4T3;;Multi.;UAC;25.0;;
1356;FGA0282 - FUNDAMENTOS DO PROJETO DE AERONAVES;1;2022;2;POLLIANA CANDIDA OLIVEIRA MARTINS;60h;46T23;15;9;FGA - SALA MULTIUSO;6T2;;Multi.;UAC;25.0;;
1357;FGA0282 - FUNDAMENTOS DO PROJETO DE AERONAVES;1;2022;2;POLLIANA CANDIDA OLIVEIRA MARTINS;60h;46T23;15;9;FGA - SALA MULTIUSO;6T3;;Multi.;UAC;25.0;;
1358;FGA0283 - MECÂNICA DOS MATERIAIS COMPÓSITOS;1;2022;2;ARTEM ANDRIANOV;60h;35M34 (25/10/2022 - 18/02/2023);25;13;FGA - LAB TERMODINÂMICA;3M3;;Lab.Termodin.;UED;25.0;;
1359;FGA0283 - MECÂNICA DOS MATERIAIS COMPÓSITOS;1;2022;2;ARTEM ANDRIANOV;60h;35M34 (25/10/2022 - 18/02/2023);25;13;FGA - LAB TERMODINÂMICA;3M4;;Lab.Termodin.;UED;25.0;;
1360;FGA0283 - MECÂNICA DOS MATERIAIS COMPÓSITOS;1;2022;2;ARTEM ANDRIANOV;60h;35M34 (25/10/2022 - 18/02/2023);25;13;FGA - LAB TERMODINÂMICA;5M3;;Lab.Termodin.;UED;25.0;;
1361;FGA0283 - MECÂNICA DOS MATERIAIS COMPÓSITOS;1;2022;2;ARTEM ANDRIANOV;60h;35M34 (25/10/2022 - 18/02/2023);25;13;FGA - LAB TERMODINÂMICA;5M4;;Lab.Termodin.;UED;25.0;;
1362;FGA0285 - INTRODUÇÃO À MECÂNICA DA FRATURA;1;2022;2;CARLA TATIANA MOTA ANFLOR;60h;24M34 (25/10/2022 - 18/02/2023);30;6;FGA - LDTEA SALA 3;2M3;;LD.Sala-3;LDTEA;1.0;;
1363;FGA0285 - INTRODUÇÃO À MECÂNICA DA FRATURA;1;2022;2;CARLA TATIANA MOTA ANFLOR;60h;24M34 (25/10/2022 - 18/02/2023);30;6;FGA - LDTEA SALA 3;2M4;;LD.Sala-3;LDTEA;1.0;;
1364;FGA0285 - INTRODUÇÃO À MECÂNICA DA FRATURA;1;2022;2;CARLA TATIANA MOTA ANFLOR;60h;24M34 (25/10/2022 - 18/02/2023);30;6;FGA - LDTEA SALA 3;4M3;;LD.Sala-3;LDTEA;1.0;;
1365;FGA0285 - INTRODUÇÃO À MECÂNICA DA FRATURA;1;2022;2;CARLA TATIANA MOTA ANFLOR;60h;24M34 (25/10/2022 - 18/02/2023);30;6;FGA - LDTEA SALA 3;4M4;;LD.Sala-3;LDTEA;1.0;;
1366;FGA0286 - FUNDAMENTOS DO MÉTODO DOS ELEMENTOS FINITOS;1;2022;2;MANUEL NASCIMENTO DIAS BARCELOS JUNIOR;60h;35M12 (25/10/2022 - 18/02/2023);30;5;FGA - CONTEINER 04;3M1;;Cont-4;Container;1.0;;
1367;FGA0286 - FUNDAMENTOS DO MÉTODO DOS ELEMENTOS FINITOS;1;2022;2;MANUEL NASCIMENTO DIAS BARCELOS JUNIOR;60h;35M12 (25/10/2022 - 18/02/2023);30;5;FGA - CONTEINER 04;3M2;;Cont-4;Container;1.0;;
1368;FGA0286 - FUNDAMENTOS DO MÉTODO DOS ELEMENTOS FINITOS;1;2022;2;MANUEL NASCIMENTO DIAS BARCELOS JUNIOR;60h;35M12 (25/10/2022 - 18/02/2023);30;5;FGA - CONTEINER 04;5M1;;Cont-4;Container;1.0;;
1369;FGA0286 - FUNDAMENTOS DO MÉTODO DOS ELEMENTOS FINITOS;1;2022;2;MANUEL NASCIMENTO DIAS BARCELOS JUNIOR;60h;35M12 (25/10/2022 - 18/02/2023);30;5;FGA - CONTEINER 04;5M2;;Cont-4;Container;1.0;;
1370;FGA0292 - INTRODUÇÃO À FOTÔNICA E OPTRÔNICA;1;2022;2;SEBASTIEN ROLAND MARIE JOSEPH RONDINEAU;60h;46M5 46T1 (25/10/2022 - 18/02/2023);45;9;FGA - SALA I3;4M5;;I3;UAC;60.0;;
1371;FGA0292 - INTRODUÇÃO À FOTÔNICA E OPTRÔNICA;1;2022;2;SEBASTIEN ROLAND MARIE JOSEPH RONDINEAU;60h;46M5 46T1 (25/10/2022 - 18/02/2023);45;9;FGA - SALA I3;6M5;;I3;UAC;60.0;;
1372;FGA0292 - INTRODUÇÃO À FOTÔNICA E OPTRÔNICA;1;2022;2;SEBASTIEN ROLAND MARIE JOSEPH RONDINEAU;60h;46M5 46T1 (25/10/2022 - 18/02/2023);45;9;FGA - SALA I3;4T1;;I3;UAC;60.0;;
1373;FGA0292 - INTRODUÇÃO À FOTÔNICA E OPTRÔNICA;1;2022;2;SEBASTIEN ROLAND MARIE JOSEPH RONDINEAU;60h;46M5 46T1 (25/10/2022 - 18/02/2023);45;9;FGA - SALA I3;6T1;;I3;UAC;60.0;;
1374;CIC0004 - ALGORITMOS E PROGRAMAÇÃO DE COMPUTADORES;8;2022;2;GIOVANNI ALMEIDA SANTOS;90h;46M34 2T23;80;70;46M34(I-10/FGA) 2T23(I-9/FGA);4M3;;I10;UAC;80.0;;
1375;CIC0004 - ALGORITMOS E PROGRAMAÇÃO DE COMPUTADORES;8;2022;2;GIOVANNI ALMEIDA SANTOS;90h;46M34 2T23;80;70;46M34(I-10/FGA) 2T23(I-9/FGA);4M4;;I10;UAC;80.0;;
1376;CIC0004 - ALGORITMOS E PROGRAMAÇÃO DE COMPUTADORES;8;2022;2;GIOVANNI ALMEIDA SANTOS;90h;46M34 2T23;80;70;46M34(I-10/FGA) 2T23(I-9/FGA);6M3;;I10;UAC;80.0;;
1377;CIC0004 - ALGORITMOS E PROGRAMAÇÃO DE COMPUTADORES;8;2022;2;GIOVANNI ALMEIDA SANTOS;90h;46M34 2T23;80;70;46M34(I-10/FGA) 2T23(I-9/FGA);6M4;;I10;UAC;80.0;;
1378;CIC0004 - ALGORITMOS E PROGRAMAÇÃO DE COMPUTADORES;8;2022;2;GIOVANNI ALMEIDA SANTOS;90h;46M34 2T23;80;70;46M34(I-10/FGA) 2T23(I-9/FGA);2T2;;I10;UAC;80.0;;
1379;CIC0004 - ALGORITMOS E PROGRAMAÇÃO DE COMPUTADORES;8;2022;2;GIOVANNI ALMEIDA SANTOS;90h;46M34 2T23;80;70;46M34(I-10/FGA) 2T23(I-9/FGA);2T3;;I10;UAC;80.0;;
1380;CIC0004 - ALGORITMOS E PROGRAMAÇÃO DE COMPUTADORES;8;2022;2;GIOVANNI ALMEIDA SANTOS;90h;46M34 2T23;80;70;46M34(I-10/FGA) 2T23(I-9/FGA);4M3;;I9;UAC;130.0;;
1381;CIC0004 - ALGORITMOS E PROGRAMAÇÃO DE COMPUTADORES;8;2022;2;GIOVANNI ALMEIDA SANTOS;90h;46M34 2T23;80;70;46M34(I-10/FGA) 2T23(I-9/FGA);4M4;;I9;UAC;130.0;;
1382;CIC0004 - ALGORITMOS E PROGRAMAÇÃO DE COMPUTADORES;8;2022;2;GIOVANNI ALMEIDA SANTOS;90h;46M34 2T23;80;70;46M34(I-10/FGA) 2T23(I-9/FGA);6M3;;I9;UAC;130.0;;
1383;CIC0004 - ALGORITMOS E PROGRAMAÇÃO DE COMPUTADORES;8;2022;2;GIOVANNI ALMEIDA SANTOS;90h;46M34 2T23;80;70;46M34(I-10/FGA) 2T23(I-9/FGA);6M4;;I9;UAC;130.0;;
1384;CIC0004 - ALGORITMOS E PROGRAMAÇÃO DE COMPUTADORES;8;2022;2;GIOVANNI ALMEIDA SANTOS;90h;46M34 2T23;80;70;46M34(I-10/FGA) 2T23(I-9/FGA);2T2;;I9;UAC;130.0;;
1385;CIC0004 - ALGORITMOS E PROGRAMAÇÃO DE COMPUTADORES;8;2022;2;GIOVANNI ALMEIDA SANTOS;90h;46M34 2T23;80;70;46M34(I-10/FGA) 2T23(I-9/FGA);2T3;;I9;UAC;130.0;;
1386;CIC0004 - ALGORITMOS E PROGRAMAÇÃO DE COMPUTADORES;9;2022;2;FABRICIO ATAIDES BRAZ;90h;35M12 2T45;80;71;35M12(I-10/FGA) 2T45(I-9/FGA);3M1;;I10;UAC;80.0;;
1387;CIC0004 - ALGORITMOS E PROGRAMAÇÃO DE COMPUTADORES;9;2022;2;FABRICIO ATAIDES BRAZ;90h;35M12 2T45;80;71;35M12(I-10/FGA) 2T45(I-9/FGA);3M2;;I10;UAC;80.0;;
1388;CIC0004 - ALGORITMOS E PROGRAMAÇÃO DE COMPUTADORES;9;2022;2;FABRICIO ATAIDES BRAZ;90h;35M12 2T45;80;71;35M12(I-10/FGA) 2T45(I-9/FGA);5M1;;I10;UAC;80.0;;
1389;CIC0004 - ALGORITMOS E PROGRAMAÇÃO DE COMPUTADORES;9;2022;2;FABRICIO ATAIDES BRAZ;90h;35M12 2T45;80;71;35M12(I-10/FGA) 2T45(I-9/FGA);5M2;;I10;UAC;80.0;;
1390;CIC0004 - ALGORITMOS E PROGRAMAÇÃO DE COMPUTADORES;9;2022;2;FABRICIO ATAIDES BRAZ;90h;35M12 2T45;80;71;35M12(I-10/FGA) 2T45(I-9/FGA);2T4;;I10;UAC;80.0;;
1391;CIC0004 - ALGORITMOS E PROGRAMAÇÃO DE COMPUTADORES;9;2022;2;FABRICIO ATAIDES BRAZ;90h;35M12 2T45;80;71;35M12(I-10/FGA) 2T45(I-9/FGA);2T5;;I10;UAC;80.0;;
